lyrics,audio,song_name,title,description,channelid,view,author,duration,likes,category,publishdate,tags,id
,True,01 Prastavana Of Chaityavandan,Chaityavandan,"Deepen your devotion towards Jineshwar Bhagwan through the pious ritual of Chaityavandan. 

Transliterated in Gujarati and English 

Get your copy of the ‘Jinpuja’ book here: https://www.srmd.org/divineshop/jinpuja

Aspirants who are bound in the worldly life, take recourse in various rituals in order to achieve the ideal qualities of those Pure Beings, who have attained eternal perfection. Thus, during their daily routine aspirants give great importance to the formal worship of Tirthankar Bhagwans, known as 'Jinpuja'.

Propounding the path of Bhagwan Mahavira, the torchbearer of Shrimad Rajchandraji’s mission, Pujya Gurudevshri Rakeshji is a spiritual visionary and a modern-day mystic. He is illuminating thousands of lives in various countries through enlightening discourses and an array of meditation retreats. His divine benevolence has uplifted a multitude of underprivileged lives through inner augmentation and societal development. 

For more information, visit: http://www.srmd.org

More Discourses, Bhajans, Meditations available on the Mission's website: http://www.srmd.org/divineshop/

Visit the SRMD Blog and subscribe to the newsletter: https://www.srmd.org/en-IN/wisdom/articles/

Follow us on:
Facebook: https://www.facebook.com/shrimadrajchandramissiondharampur
Twitter: https://twitter.com/SRMDharampur 
Instagram: https://www.instagram.com/SRMDharampur
Pinterest: https://in.pinterest.com/SRMissionDharampur
LinkedIn: https://www.linkedin.com/company/shrimad-dharampur/
Vimeo: https://vimeo.com/srmissiondharampur
WhatsApp: +91 7718888111
Steps:
1. Save our number to your phone contacts
2. WhatsApp us your Name and City.",UCxq3qIO8Veh0XYEZzCpHVFg,741017,Shrimad Rajchandra Mission Dharampur,635,3568,Nonprofits \u0026 Activism,2020-01-20 07:34:28,"yt:cc=on,Chaityavandan,Jineshwar Bhagwan,Jainsm,Jain Prayers,Jinpuja,Tirthankar Bhagwans,24 Tirthankars,Logassa,namothunam stotra,namothunam,logassa stotra,logass path,jai veera sutra,Jai virai sutra,Stavan,Morning Ritual,chaityavandan vidhi,chaityavandan vidhi in gujarati,Chaityavandan Hindi,chaityavandan karne ki vidhi,Chaityavandan in english,SRMD,Pujya Gurudevshri Rakeshbhai,Shrimad Rajchandra Mission,Dharampur Stavan",9Dc59ogG6no
,True,01 Rishabh Jineshwar Pritam Maha,Rushabh Jineshwar Pritam maro । Anand Ganji Maharaj,ऋषभ जिनेश्वर प्रीतम मारो।jain stavan,UC8tAM7gJxRZshXVrJ2ptx6w,90576,Kiyananda Majee,361,659,People \u0026 Blogs,2019-09-11 03:47:16,,F1LZS-UQN7U
,True,01 Sadhu Ni Jay Ho,,,,0,,0,0,,1900-01-01 00:00:00,,
,True,01 Sambhav Jinvar Khoob,,,,0,,0,0,,1900-01-01 00:00:00,,
,True,01 Samvedana,,,,0,,0,0,,1900-01-01 00:00:00,,
,True,01 Sauripuri Nagar Sohamanu,,,,0,,0,0,,1900-01-01 00:00:00,,
,True,01 Shri Kunthunath Vinavi,Manadu Kim Hi Na Baje Ho Kunthujin | Shri Kunthunath Stavan | Prachin Jain Stavan | Sandhya Bhakti,"*”मनडुं किम हि न बाजे हो कुंथुजिन”*

Manadu Kim Hi Na Baje Ho Kunthujin | Shri Kunthunath Stavan | Prachin Jain Stavan | Sandhya Bhakti

Lyrics - Pu. Anandghanji  M.S.
Singer - Amey Data 
Video - Yashvi Digital
Album - Prabhu Milan
Video Saujanya - Bijalben Sandipbhai Shah, Charmi Vaibhav Shah, Gandevi-Surat
*YouTube Channel - Sandhya Bhakti*
---------------------------
---------------------------
Other Old \u0026 New Stavan on our YouTube channel Sandhya Bhakti... (With Full Lyrics)

*Latest Giriraj Video \u0026 Song*- 
Prabhu Rishabh Ka Rajya Hain | Latest Giriraj Song | Jain Bhakti Sangeet | Sandhya Bhakti https://youtu.be/jZBmyz0bjic

*प्राचीन स्तवनो की प्लेलिस्ट-*
Purvacharya Rachit - 24 Tirthankar Stavan Sangeet https://www.youtube.com/playlist?list=PLDC_pHB8_RphRREH2PoK07GnZLl1oDpZm

Sandhya Bhakti on *Facebook* \u0026 *Instagram* -
@sandhya_bhakti_official 

Do forward \u0026 share to all your groups.

सम्पूर्ण स्तवन-

मनडुं किम हि न बाजे हो कुंथुजिन, मनडुं किम हि न बाजे 
जिम जिम जतन क़रीने राखु, तिम तिम पर अलगुं भाजे

रजनी वासर वसति उजड, गयण पायाले जाय;
साप खाय ने मुखडु थोथु एह उखानो न्याय

मुगतितणा अभिलाषी तपीया, ज्ञान ने ध्यान अभ्यासे;
वयरीडु कांई अेहवु चिंते, नाखे अवले पासे

आगम आगमधरने हाथे, नावे किणविध आंकुं ;
किहां कणे जो हठ करी अटकुं, तो व्यालतणी परे वाकुं.

जो ठग कहुं तो ठगतो न देखुं, शाहुकार  पण नाहि;
सर्व मांहे ने सहुथी अलगुं, ऐ अचरिज मनमांहि.

जे जे कहुं ते कान न धारे, आपमते रहे कालो;
सुरनर पंडितजन समजावे, समजे न माहरो सालो.

में जाण्युं ऐ लिंग नपुंसक, सकल मरदने ठेले;
बीजी वाते समरथ छे नर, ऐहने कोई न जेले.

मन साध्युं तेणे सघलुं साध्युं, ऐह वात नहि खोटी;
ऐम कहे साध्युं ते नवि मानुं, ऐक हि वात छे मोटी.

मनडुं दुराराध्य तें वश आण्युं, ते आगम थी मति आणुं;
आनंदघन प्रभु माहरूं आणो, तो साचुं करी जाणुं.



#sandhyabhakti #vikramkrupa #latestjainsongs #jainstavan #jainbhaktisangeet #prabhumilan #melodious #soulful #jainism #devtional #jainsong #shanti #peaceful #tranquility #shantinath #jain #classicalmusic #classical",UCgQGdfUETTU-sTWR035gFQA,18217,Sandhya Bhakti Jain Songs,563,178,People \u0026 Blogs,2020-08-21 16:07:54,,_GP1xM_AWk8
,True,01 Shri Naminath Ne Charne Namata,Shri Naminath Na Charne Namata । Shri Naminath Prachin Jain Stavan । Prabhu Milan । Sandhya Bhakti,"*”श्री नमिनाथ ने चरणे नमतां”*

वितरागी प्रभु को पूर्ण रूप से मानना, पूजना वो ही तो समकित हैं, जो समकित धर्म का आधार हैं और शिवपुर तक पहुँचाता हैं।

Shri Naminath Na Charne Namata । Shri Naminath Prachin Jain Stavan । Prabhu Milan । Sandhya Bhakti
https://youtu.be/DgvQAFEagLk

Lyrics - Pu. Vinayvijayji MS
Singer - Sanjay Sawant
Album - Prabhu Milan 
Saujanya - Matushri Chandrawati Kantilal Bokadia,
Haste Rinky-Bharat 
Reena-Yogesh 
Borivali - Khudala(Raj)
Video - Yashvi Digital 
*YouTube Channel - Sandhya Bhakti*
---------------------------
---------------------------

Other Old \u0026 New Stavan on our YouTube channel Sandhya Bhakti... (With Full Lyrics)

*Latest Giriraj Video \u0026 Song*- 
Prabhu Rishabh Ka Rajya Hain | Latest Giriraj Song | Jain Bhakti Sangeet | Sandhya Bhakti https://youtu.be/jZBmyz0bjic

*प्राचीन स्तवनो की प्लेलिस्ट-*
Purvacharya Rachit - 24 Tirthankar Stavan Sangeet https://www.youtube.com/playlist?list=PLDC_pHB8_RphRREH2PoK07GnZLl1oDpZm

Sandhya Bhakti on *Facebook* \u0026 *Instagram* -
@sandhya_bhakti_official 

Do forward \u0026 share to all your groups.

#sandhyabhakti #vikramkrupa #latestjainsongs #jainstavan #jainbhaktisangeet #prabhumilan #melodious #soulful #jainism #devtional #jainsong #shanti #peaceful #tranquility #shantinath #jain #classicalmusic #classical 

संपूर्ण स्तवन-

श्री नमिनाथ ने चरणे नमतां, मन गमतां सुख लहीयें रे;
भवजंगल मां भमतां न रहीए, 
कर्म निकाचित दहीये  रे.

समकित शिवपुरमांहि पहोंचाडे, समकित धरम आधार रे;
श्री जिनवरनी पूजा करीए, 
ए समकित नो सार रे.

जे समकित थी होवे उपरांठा, तेना सुख जाये नाठां रे;
जे कहे जिनपूजा नही कीजें;
तेनुं नाम न लीजे रे.

वप्रा राणीनो सुत पूजो, जिम संसारे न धु्जो रे;
भवजल तारक कष्ट निवारक, 
नहि कोइ ऐहवो दूजो रे.

श्री कीर्तिविजय उवज्झायनो सेवक, विनय कहे प्रभु सेवो रे;
त्रण तत्व मनमांही अवधारी,
वंदो अरिहंत देवो रे.",UCgQGdfUETTU-sTWR035gFQA,16171,Sandhya Bhakti Jain Songs,281,147,People \u0026 Blogs,2020-10-02 09:26:44,,DgvQAFEagLk
,True,01 Shri Rushabhdev Stavan,,,,0,,0,0,,1900-01-01 00:00:00,,
,True,01 Shri Shreyansnath Antarjami,,,,0,,0,0,,1900-01-01 00:00:00,,
,True,01 Shri Supas Jin Vandiye,Shree Suparshw Jin Vandiye,,UC_zCGmd61qQoyFhoyiDb4aQ,1777,Ashwin Jain Prabhu Bhakti,369,18,Education,2018-12-05 03:51:47,"Shree Suparshw Jin Vandiye,Suparshw stavan,jain song,jain bhajan,jain stavan",oKHaN8ghuOc
,True,01 Shri Vasupujya Naresaru,,,,0,,0,0,,1900-01-01 00:00:00,,
"જલ પૂજા
અષ્ટપ્રકારી પૂજા-ગીત
સોના રૂપાના કળશે , પ્રભુને નવરાવું હર્ષે ,
પાવન નદીઓનાં પાણી , દેવો લાવ્યા છે તાણી ,
આ ધારા તો પુણ્યની ધારા છે ... પ્રભુજી તો અમારા છે .
વાદળ ઉમટે રોજ ગગનમાં , અભિષેક જળ ભરવા ,
હું પંચેન્દ્રિય છું પણ ચાહું એકેન્દ્રિય પદ ઘરવા ,
તારા અંગ અંગનાં સ્પર્શે , ખળ ખળ થઈને હું નાચું ,
તારી અભિષેક પૂજામાં હું એ જ વિચારે રાચું ,
આ ધારા તો ...
દેવોની દુનિયાનો મેળો લાગ્યો છે આકાશે
સ્પર્શ તમારો પામી સ્વામી મેરુ પણ ભીંજાશે ,
અભિષેકની રંગ છટાઓ , તવ મસ્તક ઉપર વહેતી ,
એ જોવા દેવની આંખો જાણે અનિમેષ રહેતી ,
આ ધારા તો ...
રોજ પરોઢે જળની ધારા થઇને ચરણ પખાળું ,
સૂર્ય “ ઉદય ” નાં તેજે ચમકે , મુખડું તારું રૂપાળું ,
લઇ આવું મેઘ સવારી , ભરી આવું જળની ઝારી ,
પક્ષાલ પૂજા માં આજે , લાવું કળશો શણગારી .
આ ધારા તો પુણ્યની ધારા છે , પ્રભુજી તો અમારા છે .
જલપૂજા",True,01 Sona Rupana_Jal Puja,,,,0,,0,0,,1900-01-01 00:00:00,,
,True,01 Subh Vela Subh Avsare,Subh vela subh avsare  ajitnath,,UC9RcjaDV_jGWWWsY4tAa5Zg,583,dakshesh shah,250,16,People \u0026 Blogs,2019-02-08 14:31:27,,G03HajL8LGM
,True,01 Sumati Charan Ka Ja,Sumti Charan - Sumatinath Jain Song,Jain stavan of Shri Sumatinath Bhagwan. Name of the song is Sumati Charan ka ja,UCwwyzExkTsPF7OmN8j9bPAg,1446,Killol Desai,480,14,People \u0026 Blogs,2014-11-16 17:01:52,"sumatinath,jain stavan,jain songs,sumatinath songs,sumatinath stavan,Bhagavan (Deity),Jainism (Religion),Sumatinatha,Tirthankara,Religion (TV Genre)",SOH_6v3_sho
,True,01 Swapna - Sinh,,,,0,,0,0,,1900-01-01 00:00:00,,
,True,01 To 10 - Girnar Chalisa,"Girnar Chalisa Gujarati, Pt 1 to 10","Provided to YouTube by The Orchard Enterprises

Girnar Chalisa Gujarati, Pt 1 to 10 · Prashant Shah (Dikubhai)

Girnar Gaurav Gatha - Jain Devotional

℗ 2018 Dharmadisha

Released on: 2018-01-21

Producer: Prashant Parmar

Auto-generated by YouTube.",UCNke9RmqHnF4ba13IUengFg,8914,Prashant Shah - Topic,383,118,Music,2018-08-08 18:23:49,"Prashant Shah (Dikubhai) Girnar Gaurav Gatha - Jain Devotional Girnar Chalisa Gujarati,Pt 1 to 10",9J683nQbMGQ
,True,01 To 10 Girnar Chalisa,"Girnar Chalisa Gujarati, Pt 1 to 10","Provided to YouTube by The Orchard Enterprises

Girnar Chalisa Gujarati, Pt 1 to 10 · Prashant Shah (Dikubhai)

Girnar Gaurav Gatha - Jain Devotional

℗ 2018 Dharmadisha

Released on: 2018-01-21

Producer: Prashant Parmar

Auto-generated by YouTube.",UCNke9RmqHnF4ba13IUengFg,8914,Prashant Shah - Topic,383,118,Music,2018-08-08 18:23:49,"Prashant Shah (Dikubhai) Girnar Gaurav Gatha - Jain Devotional Girnar Chalisa Gujarati,Pt 1 to 10",9J683nQbMGQ
,True,01 Tu Prabhu Maro Hu Prabhu Taro,Tu Prabhu Maro || तुं प्रभु मारो || તું પ્રભુ મારો || Jain Stavan With Lyrics || Vaishali Shah,"Jain stavan - Tu Prabhu Maro...

Singer : Vaishali Shah. (Surat)

Song Created, vocal Direction, Record, Mix - Master : Sapnaa Anilaa Shaah 

Phoenix Recording Studio. (Surat)",UCHrya7vSXmBAtbJk2auqbyw,58136,Vaishali Shah,365,332,People \u0026 Blogs,2022-03-04 08:52:52,,3N435ke9s1k
